    1         0.985025477036          1   2   3   4   5   6   7   8   9   10  
    2         -0.0519322475603        1   2   3   4   5   6   7   8   21  22  
    3         -0.0372339891197        1   2   3   4   5   6   9   10  19  20  
    4         -0.0360136621577        1   2   3   4   7   8   9   10  15  16  
    5         -0.0294843277081        1   2   3   4   7   8   9   10  13  14  
    6         -0.0290503701245        1   2   3   4   5   6   7   10  20  21  
    7         -0.0290503701245        1   2   3   4   5   6   8   9   19  22  
    8         -0.0275020274232        1   2   3   4   7   8   9   10  17  18  
    9         -0.024158343509         1   2   3   4   5   6   9   10  15  16  
    10        0.0224708153768         1   2   3   4   6   7   8   9   22  23  
    11        0.0224708153768         1   2   3   4   5   7   8   10  21  24  
    12        -0.0224087777641        1   2   3   4   7   8   9   10  23  24  
    13        0.0219690776405         1   2   3   4   5   7   8   10  14  21  
    14        0.0219690776405         1   2   3   4   6   7   8   9   13  22  
    15        0.0211527316524         1   2   3   4   6   7   9   10  16  17  
    16        0.0211527316524         1   2   3   4   5   8   9   10  15  18  
    17        -0.0207198582213        1   2   3   4   7   8   9   10  13  16  
    18        0.0207198582213         1   2   3   4   7   8   9   10  14  15  
    19        0.0205579174082         1   2   3   4   5   6   8   10  19  21  
    20        0.0205579174082         1   2   3   4   5   6   7   9   20  22  
    21        0.0188056323421         1   2   3   4   6   7   9   10  13  20  
    22        0.0188056323421         1   2   3   4   5   8   9   10  14  19  
    23        0.0183938594462         1   2   3   5   6   7   8   10  12  21  
    24        0.0183938594462         1   2   4   5   6   7   8   9   11  22  
    25        0.0182671485203         1   2   3   4   7   8   9   10  13  24  
    26        -0.0182671485203        1   2   3   4   7   8   9   10  14  23  
    27        -0.0172698617306        1   2   3   4   6   7   8   10  13  21  
    28        -0.0172698617306        1   2   3   4   5   7   8   9   14  22  
    29        -0.0168941985746        1   2   3   4   6   8   9   10  13  19  
    30        -0.0168941985746        1   2   3   4   5   7   9   10  14  20  
    31        -0.0166650908754        1   2   3   4   6   7   8   10  21  23  
    32        -0.0166650908754        1   2   3   4   5   7   8   9   22  24  
    33        0.0162948700566         1   2   3   4   5   8   9   10  19  24  
    34        0.0162948700566         1   2   3   4   6   7   9   10  20  23  
    35        0.0158767085811         1   2   3   5   6   7   8   10  21  34  
    36        0.0158767085811         1   2   4   5   6   7   8   9   22  33  
    37        -0.0158453289661        1   2   3   4   6   8   9   10  15  19  
    38        -0.0158453289661        1   2   3   4   5   7   9   10  16  20  
    39        -0.0158104120594        1   2   3   4   7   8   9   10  25  26  
    40        -0.0155134135575        1   2   3   4   5   6   9   10  27  28  
    41        -0.0147968894862        1   2   3   4   6   7   9   10  15  18  
    42        -0.0147968894862        1   2   3   4   5   8   9   10  16  17  
    43        0.0141861831499         1   2   3   4   5   8   9   10  16  19  
    44        0.0141861831499         1   2   3   4   6   7   9   10  15  20  
    45        -0.0140357794353        1   2   3   4   5   7   8   9   18  26  
    46        -0.0140357794353        1   2   3   4   6   7   8   10  17  25  
    47        -0.013891731723         1   2   3   4   5   6   7   8   39  40  
    48        0.0137191386044         1   2   3   4   5   7   8   10  16  21  
    49        0.0137191386044         1   2   3   4   6   7   8   9   15  22  
    50        0.013217947889          1   2   4   5   7   8   9   10  11  24  
    51        0.013217947889          1   2   3   6   7   8   9   10  12  23  
    52        -0.0131237234218        1   2   3   4   5   6   7   8   41  42  
    53        -0.0130002808091        1   2   3   4   5   6   7   8   33  34  
    54        0.0129775214394         1   2   4   5   6   7   9   10  20  33  
    55        0.0129775214394         1   2   3   5   6   8   9   10  19  34  
    56        -0.0129039796889        1   2   3   4   5   6   9   10  43  44  
    57        -0.0125010709312        1   2   4   5   6   7   8   9   17  22  
    58        -0.0125010709312        1   2   3   5   6   7   8   10  18  21  
    59        -0.0123945704942        1   2   5   6   7   8   9   10  11  12  
    60        -0.0121538865461        1   2   5   6   7   8   9   10  17  18  
    61        -0.0120832705295        1   2   3   4   5   6   9   10  39  40  
    62        0.0120578588235         1   2   4   5   6   7   9   10  17  18  
