    1         -0.973306136988         1   2   3   4   5   6   7   9   
    2         -0.0330273639511        1   2   3   5   6   7   10  13  
    3         -0.0314165995498        1   2   3   4   7   9   11  12  
    4         -0.0308975951627        1   2   3   4   5   6   19  43  
    5         -0.0278901619682        1   2   3   5   6   7   8   47  
    6         0.0277447321622         1   2   3   5   6   8   9   25  
    7         -0.0271846387484        1   2   3   4   7   9   33  34  
    8         -0.0268968433359        1   2   3   5   6   7   10  21  
    9         0.0263753151444         1   2   3   5   6   9   10  47  
    10        -0.0261404238064        1   2   3   6   7   9   10  31  
    11        0.0259535515575         1   2   3   5   6   7   14  43  
    12        -0.0253413621659        1   2   3   4   5   7   34  43  
    13        0.025268336863          1   2   3   5   6   7   9   14  
    14        -0.024948541755         1   2   3   4   7   9   21  22  
    15        0.0244945356327         1   2   3   4   5   7   12  43  
    16        -0.0241558219534        1   2   5   6   7   9   13  14  
    17        0.023718961778          1   2   3   5   6   7   10  25  
    18        0.0236771911841         1   2   3   4   5   6   25  47  
    19        0.0235515091624         1   2   3   4   7   9   11  34  
    20        -0.0232195964511        1   2   3   4   7   9   39  40  
    21        -0.0231682693851        1   2   3   4   7   9   12  33  
    22        -0.0231413198349        1   2   3   4   7   9   31  32  
    23        -0.0230859315599        1   2   3   5   6   7   16  43  
    24        0.0230622873333         1   2   4   5   6   7   9   21  
    25        0.0225933727389         1   2   3   4   5   9   12  19  
    26        0.0224860172525         1   2   3   5   6   7   9   22  
    27        0.0221002332654         1   2   3   5   6   9   14  19  
    28        0.0220029553969         1   2   4   5   6   7   9   13  
    29        0.0215303284597         1   2   3   6   7   8   9   39  
    30        -0.0210497291374        1   2   3   5   6   7   10  19  
    31        -0.0205996127385        1   2   3   4   7   9   13  14  
    32        -0.0201011864276        1   2   3   4   6   7   11  43  
    33        0.0200809067096         1   2   3   4   6   7   33  43  
    34        0.0196783738442         1   2   3   4   6   7   21  31  
    35        0.0194249107324         1   2   3   4   6   9   21  33  
    36        0.0192131943126         1   2   3   4   5   9   19  34  
    37        0.0190130834481         1   2   3   4   5   6   21  43  
    38        0.0187015010921         1   2   3   4   6   9   11  21  
    39        0.018651234105          1   2   3   5   6   8   9   21  
    40        -0.0184961556626        1   2   3   6   7   9   11  14  
    41        0.0184823329603         1   2   3   4   7   9   20  21  
    42        -0.0184134974935        1   2   3   4   7   9   19  22  
    43        -0.0180604478758        1   2   4   5   7   9   12  15  
    44        -0.0180343329098        1   2   3   4   7   9   19  20  
    45        -0.0177552586136        1   2   3   5   6   7   8   9   
    46        0.0176997173066         1   2   4   5   7   9   12  13  
    47        0.0176591720651         1   2   4   5   7   9   13  34  
    48        -0.0176547664364        1   2   3   6   7   8   9   11  
    49        0.0176296492789         1   2   3   6   7   9   11  16  
    50        -0.0175794944195        1   2   3   5   6   9   16  19  
    51        -0.0175788092546        1   2   3   6   7   9   14  33  
    52        -0.0172508027888        1   2   5   6   7   9   14  15  
    53        -0.0171071669045        1   2   5   6   7   9   15  16  
    54        0.016657216749          1   2   3   4   5   7   10  33  
    55        -0.0166293340244        1   2   3   4   5   7   9   34  
    56        0.0164400801538         1   2   3   4   6   9   19  39  
    57        0.016393734061          1   2   3   4   6   7   19  31  
    58        0.016282310839          1   2   5   6   7   9   13  16  
