    1         0.973183145305          1   2   3   4   5   6   7   8   9   10  
    2         -0.0502890577541        1   2   3   4   5   6   7   8   21  22  
    3         -0.0365845900996        1   2   3   4   5   6   9   10  19  20  
    4         -0.0349816518188        1   2   3   4   7   8   9   10  15  16  
    5         -0.0301465558865        1   2   3   4   7   8   9   10  17  18  
    6         -0.0285882126358        1   2   3   4   7   8   9   10  13  14  
    7         -0.0285674247034        1   2   3   4   5   6   7   10  20  21  
    8         -0.0285673531338        1   2   3   4   5   6   8   9   19  22  
    9         -0.0237750029343        1   2   3   4   5   6   9   10  15  16  
    10        0.0214773288973         1   2   3   4   6   7   9   10  16  17  
    11        0.0214773134316         1   2   3   4   5   8   9   10  15  18  
    12        0.0212115371382         1   2   3   4   5   7   8   10  21  24  
    13        0.0212113554955         1   2   3   4   6   7   8   9   22  23  
    14        -0.0210163632651        1   2   3   4   7   8   9   10  23  24  
    15        0.0209389310844         1   2   3   4   6   7   8   9   13  22  
    16        0.0209385331734         1   2   3   4   5   7   8   10  14  21  
    17        -0.0204897100806        1   2   3   4   7   8   9   10  13  16  
    18        0.0204895465652         1   2   3   4   7   8   9   10  14  15  
    19        0.0202636905122         1   2   3   4   5   6   7   9   20  22  
    20        0.020263531235          1   2   3   4   5   6   8   10  19  21  
    21        0.0181875815567         1   2   3   4   6   7   9   10  13  20  
    22        0.0181871747824         1   2   3   4   5   8   9   10  14  19  
    23        0.0176190847775         1   2   3   5   6   7   8   10  12  21  
    24        0.01761898149           1   2   4   5   6   7   8   9   11  22  
    25        0.0175704389            1   2   3   4   7   8   9   10  13  24  
    26        -0.0175699090356        1   2   3   4   7   8   9   10  14  23  
    27        -0.0163945377288        1   2   3   4   5   6   9   10  11  12  
    28        -0.0160449741817        1   2   3   4   6   7   8   10  13  21  
    29        -0.0160445937435        1   2   3   4   5   7   8   9   14  22  
    30        -0.0155145885308        1   2   3   4   5   7   8   9   22  24  
    31        -0.0155144043276        1   2   3   4   6   7   8   10  21  23  
    32        0.0153981415844         1   2   3   4   5   8   9   10  19  24  
    33        0.0153981398003         1   2   3   4   6   7   9   10  20  23  
    34        -0.0152371269429        1   2   3   4   6   8   9   10  13  19  
    35        -0.0152367810882        1   2   3   4   5   7   9   10  14  20  
    36        0.0148834690735         1   2   4   5   6   7   8   9   22  33  
    37        0.0148834686323         1   2   3   5   6   7   8   10  21  34  
    38        -0.0148385041416        1   2   3   4   7   8   9   10  11  12  
    39        -0.0147240946497        1   2   3   4   7   8   9   10  25  26  
    40        -0.0146944484106        1   2   3   4   7   8   9   10  12  17  
    41        0.0146943656538         1   2   3   4   7   8   9   10  11  18  
    42        -0.0143720031358        1   2   3   4   6   7   9   10  15  18  
    43        -0.0143719801264        1   2   3   4   5   8   9   10  16  17  
    44        -0.0141838769475        1   2   3   4   5   6   9   10  27  28  
    45        0.0140197959216         1   2   3   4   5   8   9   10  16  19  
    46        0.014019623799          1   2   3   4   6   7   9   10  15  20  
    47        -0.0139961545951        1   2   3   4   6   8   9   10  15  19  
    48        -0.0139961447292        1   2   3   4   5   7   9   10  16  20  
    49        0.0137671955697         1   2   4   5   7   8   9   10  11  24  
    50        0.0137670117134         1   2   3   6   7   8   9   10  12  23  
    51        -0.0137519558307        1   2   3   4   5   8   9   10  11  14  
    52        -0.0137515884262        1   2   3   4   6   7   9   10  12  13  
    53        -0.0137314381831        1   2   3   6   7   8   9   10  12  13  
    54        -0.0137310574773        1   2   4   5   7   8   9   10  11  14  
    55        -0.0137238311964        1   2   3   4   5   6   9   10  17  18  
    56        0.0132775707027         1   2   3   4   5   7   8   10  16  21  
    57        0.0132774975915         1   2   3   4   6   7   8   9   15  22  
    58        -0.0130110065584        1   2   3   4   5   6   7   8   39  40  
    59        -0.0128303696036        1   2   3   4   6   7   8   10  17  25  
    60        -0.0128302910178        1   2   3   4   5   7   8   9   18  26  
    61        0.0126549034371         1   2   4   5   6   7   9   10  17  18  
    62        -0.012654882987         1   2   3   5   6   8   9   10  17  18  
    63        0.0125348353375         1   2   4   5   6   7   9   10  20  33  
    64        0.0125347782222         1   2   3   5   6   8   9   10  19  34  
    65        -0.0124710381518        1   2   5   6   7   8   9   10  11  12  
    66        -0.012371403993         1   2   5   6   7   8   9   10  17  18  
    67        -0.0122076566582        1   2   3   4   5   6   7   8   41  42  
    68        -0.0121647840233        1   2   3   4   5   6   9   10  13  16  
    69        0.0121645214996         1   2   3   4   5   6   9   10  14  15  
    70        -0.0120474255547        1   2   3   4   5   6   7   8   33  34  
    71        0.0120446845752         1   2   3   5   6   8   9   10  12  19  
    72        0.0120445647978         1   2   4   5   6   7   9   10  11  20  
    73        -0.0119486185907        1   2   3   4   5   6   9   10  43  44  
    74        -0.0117536600825        1   2   3   5   6   8   9   10  11  12  
    75        0.0117533409564         1   2   4   5   6   7   9   10  11  12  
    76        -0.0115647150239        1   2   3   4   5   6   7   8   11  12  
    77        -0.0111543805855        1   2   3   4   5   6   9   10  18  19  
    78        0.0111542555423         1   2   3   4   5   6   9   10  17  20  
    79        -0.0111409562359        1   2   3   4   6   7   9   10  13  18  
    80        -0.0111406741703        1   2   3   4   5   8   9   10  14  17  
    81        -0.0111392066331        1   2   3   5   6   7   8   10  18  21  
    82        -0.0111391872842        1   2   4   5   6   7   8   9   17  22  
    83        0.0110263352869         1   2   3   4   5   6   9   10  11  18  
    84        -0.0110257591357        1   2   3   4   5   6   9   10  12  17  
    85        -0.0108972074882        1   2   3   4   5   8   9   10  11  16  
    86        -0.0108967348775        1   2   3   4   6   7   9   10  12  15  
    87        -0.0108425793282        1   2   3   4   5   6   9   10  39  40  
    88        -0.0108273577362        1   2   4   5   6   7   9   10  11  18  
    89        -0.0108271473496        1   2   3   5   6   8   9   10  12  17  
    90        -0.0107986506422        1   2   3   4   5   7   9   10  20  24  
    91        -0.0107985044433        1   2   3   4   6   8   9   10  19  23  
    92        0.0107731433508         1   2   4   5   7   8   9   10  24  33  
    93        0.0107730519902         1   2   3   6   7   8   9   10  23  34  
    94        0.0106779079152         1   2   3   4   5   6   7   10  18  21  
    95        0.0106776099544         1   2   3   4   5   6   8   9   17  22  
    96        0.010394852041          1   2   3   4   5   6   9   10  20  33  
    97        -0.0103948100822        1   2   3   4   5   6   9   10  19  34  
    98        0.0103663650885         1   2   3   6   7   8   9   10  16  17  
    99        0.010366284045          1   2   4   5   7   8   9   10  15  18  
    100       0.0103167096327         1   2   3   4   5   6   8   9   15  26  
    101       0.0103166620899         1   2   3   4   5   6   7   10  16  25  
    102       -0.0103052880485        1   2   3   4   7   8   9   10  15  36  
    103       0.0103051629559         1   2   3   4   7   8   9   10  16  35  
    104       -0.0102499419451        1   2   3   4   7   8   9   10  35  36  
    105       0.0102471297069         1   2   3   4   5   8   9   10  13  18  
    106       0.0102468653771         1   2   3   4   6   7   9   10  14  17  
    107       0.010239001758          1   2   4   5   6   7   8   9   22  27  
    108       0.0102389920849         1   2   3   5   6   7   8   10  21  28  
    109       -0.0102122270168        1   2   3   4   5   6   9   10  11  20  
    110       0.010211136364          1   2   3   4   5   6   9   10  12  19  
    111       0.0100919869408         1   2   3   4   5   7   9   10  16  28  
    112       0.0100919698984         1   2   3   4   6   8   9   10  15  27  
    113       -0.010059702778         1   2   3   6   7   8   9   10  15  18  
    114       -0.0100596758499        1   2   4   5   7   8   9   10  16  17  
    115       -0.00980882939718       1   2   3   4   5   7   8   9   16  22  
    116       -0.00980872253606       1   2   3   4   6   7   8   10  15  21  
    117       0.00973518159998        1   2   5   6   7   8   9   10  11  18  
    118       -0.00973506977464       1   2   5   6   7   8   9   10  12  17  
    119       0.00969666102432        1   2   3   5   6   8   9   10  11  18  
    120       0.00969641946615        1   2   4   5   6   7   9   10  12  17  
    121       0.00958235363679        1   2   4   5   6   7   9   10  20  27  
    122       0.00958233878404        1   2   3   5   6   8   9   10  19  28  
    123       -0.00957631598477       1   2   3   4   5   6   7   9   18  22  
    124       -0.00957615817952       1   2   3   4   5   6   8   10  17  21  
    125       0.00946832829183        1   2   3   4   6   7   9   10  11  16  
    126       0.00946821147105        1   2   3   4   5   8   9   10  12  15  
    127       -0.0094452393233        1   2   4   5   7   8   9   10  17  24  
    128       -0.00944518073534       1   2   3   6   7   8   9   10  18  23  
    129       -0.00940668545727       1   2   3   4   5   6   7   9   40  44  
    130       -0.00940662691774       1   2   3   4   5   6   8   10  39  43  
    131       -0.0093812768205        1   2   3   4   5   6   8   9   11  22  
    132       -0.00938027769542       1   2   3   4   5   6   7   10  12  21  
    133       -0.00935436861274       1   2   3   5   6   7   8   10  21  38  
    134       -0.00935433739336       1   2   4   5   6   7   8   9   22  37  
    135       -0.00926838887852       1   2   5   6   7   8   9   10  33  34  
    136       0.0091483464487         1   2   3   4   6   7   8   9   17  26  
    137       0.00914826457488        1   2   3   4   5   7   8   10  18  25  
